element_name,element,element_type,fixture,kickoff_time,was_home,team,opponent_team,minutes,total_points
Cech,0,0,0,2018-08-12T15:00:00Z,True,0,12,90,3
Cech,0,0,13,2018-08-18T16:30:00Z,False,0,5,90,3
Cech,0,0,20,2018-08-25T14:00:00Z,True,0,18,90,3
Cech,0,0,32,2018-09-02T12:30:00Z,False,0,4,90,1
Cech,0,0,45,2018-09-15T14:00:00Z,False,0,14,90,2
Cech,0,0,50,2018-09-23T15:00:00Z,True,0,7,90,11
Cech,0,0,60,2018-09-29T14:00:00Z,True,0,17,45,1
Cech,0,0,73,2018-10-07T11:00:00Z,False,0,8,0,0
Cech,0,0,80,2018-10-22T19:00:00Z,True,0,10,0,0
Cech,0,0,92,2018-10-28T13:30:00Z,False,0,6,0,0
Cech,0,0,100,2018-11-03T17:30:00Z,True,0,11,0,0
Cech,0,0,110,2018-11-11T16:30:00Z,True,0,19,0,0
Cech,0,0,120,2018-11-25T13:30:00Z,False,0,1,0,0
Cech,0,0,130,2018-12-02T14:05:00Z,True,0,16,0,0
Cech,0,0,144,2018-12-05T20:00:00Z,False,0,13,0,0
Cech,0,0,150,2018-12-08T15:00:00Z,True,0,9,0,0
Cech,0,0,166,2018-12-16T13:30:00Z,False,0,15,0,0
Cech,0,0,170,2018-12-22T12:30:00Z,True,0,3,0,0
Cech,0,0,180,2018-12-26T17:15:00Z,False,0,2,0,0
Cech,0,0,195,2018-12-29T17:30:00Z,False,0,11,0,0
Cech,0,0,200,2019-01-01T15:00:00Z,True,0,8,0,0
Cech,0,0,219,2019-01-12T12:30:00Z,False,0,18,0,0
Cech,0,0,220,2019-01-19T17:30:00Z,True,0,5,0,0
Cech,0,0,230,2019-01-29T19:45:00Z,True,0,4,0,0
Cech,0,0,247,2019-02-03T16:30:00Z,False,0,12,0,0
Cech,0,0,253,2019-02-09T15:00:00Z,False,0,9,0,0
Cech,0,0,260,2019-02-24T14:05:00Z,True,0,15,0,0
Cech,0,0,270,2019-02-27T19:45:00Z,True,0,1,0,0
Cech,0,0,286,2019-03-02T12:30:00Z,False,0,16,0,0
Cech,0,0,290,2019-03-10T16:30:00Z,True,0,13,0,0
Cech,0,0,310,2019-04-01T19:00:00Z,True,0,14,0,0
Cech,0,0,322,2019-04-07T13:05:00Z,False,0,7,0,0
Cech,0,0,339,2019-04-15T19:00:00Z,False,0,17,0,0
Cech,0,0,340,2019-04-21T15:00:00Z,True,0,6,0,0
Cech,0,0,309,2019-04-24T18:45:00Z,False,0,19,0,0
Cech,0,0,354,2019-04-28T11:00:00Z,False,0,10,0,0
Cech,0,0,360,2019-05-05T15:30:00Z,True,0,2,0,0
Cech,0,0,371,2019-05-12T14:00:00Z,False,0,3,0,0
Leno,1,0,0,2018-08-12T15:00:00Z,True,0,12,0,0
Leno,1,0,13,2018-08-18T16:30:00Z,False,0,5,0,0
Leno,1,0,20,2018-08-25T14:00:00Z,True,0,18,0,0
Leno,1,0,32,2018-09-02T12:30:00Z,False,0,4,0,0
Leno,1,0,45,2018-09-15T14:00:00Z,False,0,14,0,0
Leno,1,0,50,2018-09-23T15:00:00Z,True,0,7,0,0
Leno,1,0,60,2018-09-29T14:00:00Z,True,0,17,45,2
Leno,1,0,73,2018-10-07T11:00:00Z,False,0,8,90,3
Leno,1,0,80,2018-10-22T19:00:00Z,True,0,10,90,2
Leno,1,0,92,2018-10-28T13:30:00Z,False,0,6,90,1
Leno,1,0,100,2018-11-03T17:30:00Z,True,0,11,90,3
Leno,1,0,110,2018-11-11T16:30:00Z,True,0,19,90,4
Leno,1,0,120,2018-11-25T13:30:00Z,False,0,1,90,3
Leno,1,0,130,2018-12-02T14:05:00Z,True,0,16,90,2
Leno,1,0,144,2018-12-05T20:00:00Z,False,0,13,90,2
Leno,1,0,150,2018-12-08T15:00:00Z,True,0,9,90,7
Leno,1,0,166,2018-12-16T13:30:00Z,False,0,15,90,2
Leno,1,0,170,2018-12-22T12:30:00Z,True,0,3,90,2
Leno,1,0,180,2018-12-26T17:15:00Z,False,0,2,90,2
Leno,1,0,195,2018-12-29T17:30:00Z,False,0,11,90,1
Leno,1,0,200,2019-01-01T15:00:00Z,True,0,8,90,3
Leno,1,0,219,2019-01-12T12:30:00Z,False,0,18,90,2
Leno,1,0,220,2019-01-19T17:30:00Z,True,0,5,90,6
Leno,1,0,230,2019-01-29T19:45:00Z,True,0,4,90,2
Leno,1,0,247,2019-02-03T16:30:00Z,False,0,12,90,5
Leno,1,0,253,2019-02-09T15:00:00Z,False,0,9,90,3
Leno,1,0,260,2019-02-24T14:05:00Z,True,0,15,90,7
Leno,1,0,270,2019-02-27T19:45:00Z,True,0,1,90,3
Leno,1,0,286,2019-03-02T12:30:00Z,False,0,16,90,2
Leno,1,0,290,2019-03-10T16:30:00Z,True,0,13,90,9
Leno,1,0,310,2019-04-01T19:00:00Z,True,0,14,90,6
Leno,1,0,322,2019-04-07T13:05:00Z,False,0,7,90,3
Leno,1,0,339,2019-04-15T19:00:00Z,False,0,17,90,6
Leno,1,0,340,2019-04-21T15:00:00Z,True,0,6,90,2
Leno,1,0,309,2019-04-24T18:45:00Z,False,0,19,90,1
Leno,1,0,354,2019-04-28T11:00:00Z,False,0,10,90,4
Leno,1,0,360,2019-05-05T15:30:00Z,True,0,2,90,3
Leno,1,0,371,2019-05-12T14:00:00Z,False,0,3,90,3
Koscielny,2,1,0,2018-08-12T15:00:00Z,True,0,12,0,0
Koscielny,2,1,13,2018-08-18T16:30:00Z,False,0,5,0,0
Koscielny,2,1,20,2018-08-25T14:00:00Z,True,0,18,0,0
Koscielny,2,1,32,2018-09-02T12:30:00Z,False,0,4,0,0
Koscielny,2,1,45,2018-09-15T14:00:00Z,False,0,14,0,0
Koscielny,2,1,50,2018-09-23T15:00:00Z,True,0,7,0,0
Koscielny,2,1,60,2018-09-29T14:00:00Z,True,0,17,0,0
Koscielny,2,1,73,2018-10-07T11:00:00Z,False,0,8,0,0
Koscielny,2,1,80,2018-10-22T19:00:00Z,True,0,10,0,0
Koscielny,2,1,92,2018-10-28T13:30:00Z,False,0,6,0,0
Koscielny,2,1,100,2018-11-03T17:30:00Z,True,0,11,0,0
Koscielny,2,1,110,2018-11-11T16:30:00Z,True,0,19,0,0
Koscielny,2,1,120,2018-11-25T13:30:00Z,False,0,1,0,0
Koscielny,2,1,130,2018-12-02T14:05:00Z,True,0,16,0,0
Koscielny,2,1,144,2018-12-05T20:00:00Z,False,0,13,0,0
Koscielny,2,1,150,2018-12-08T15:00:00Z,True,0,9,0,0
Koscielny,2,1,166,2018-12-16T13:30:00Z,False,0,15,90,0
Koscielny,2,1,170,2018-12-22T12:30:00Z,True,0,3,0,0
Koscielny,2,1,180,2018-12-26T17:15:00Z,False,0,2,69,2
Koscielny,2,1,195,2018-12-29T17:30:00Z,False,0,11,45,1
Koscielny,2,1,200,2019-01-01T15:00:00Z,True,0,8,90,2
Koscielny,2,1,219,2019-01-12T12:30:00Z,False,0,18,90,2
Koscielny,2,1,220,2019-01-19T17:30:00Z,True,0,5,90,15
Koscielny,2,1,230,2019-01-29T19:45:00Z,True,0,4,0,0
Koscielny,2,1,247,2019-02-03T16:30:00Z,False,0,12,90,7
Koscielny,2,1,253,2019-02-09T15:00:00Z,False,0,9,90,3
Koscielny,2,1,260,2019-02-24T14:05:00Z,True,0,15,34,1
Koscielny,2,1,270,2019-02-27T19:45:00Z,True,0,1,90,9
Koscielny,2,1,286,2019-03-02T12:30:00Z,False,0,16,90,2
Koscielny,2,1,290,2019-03-10T16:30:00Z,True,0,13,90,6
Koscielny,2,1,310,2019-04-01T19:00:00Z,True,0,14,0,0
Koscielny,2,1,322,2019-04-07T13:05:00Z,False,0,7,0,0
Koscielny,2,1,339,2019-04-15T19:00:00Z,False,0,17,90,9
Koscielny,2,1,340,2019-04-21T15:00:00Z,True,0,6,90,1
Koscielny,2,1,309,2019-04-24T18:45:00Z,False,0,19,90,1
Koscielny,2,1,354,2019-04-28T11:00:00Z,False,0,10,45,0
Koscielny,2,1,360,2019-05-05T15:30:00Z,True,0,2,0,0
Koscielny,2,1,371,2019-05-12T14:00:00Z,False,0,3,56,1
Bellerin,3,1,0,2018-08-12T15:00:00Z,True,0,12,90,1
Bellerin,3,1,13,2018-08-18T16:30:00Z,False,0,5,90,1
Bellerin,3,1,20,2018-08-25T14:00:00Z,True,0,18,90,5
Bellerin,3,1,32,2018-09-02T12:30:00Z,False,0,4,90,0
Bellerin,3,1,45,2018-09-15T14:00:00Z,False,0,14,90,2
Bellerin,3,1,50,2018-09-23T15:00:00Z,True,0,7,90,6
Bellerin,3,1,60,2018-09-29T14:00:00Z,True,0,17,90,8
Bellerin,3,1,73,2018-10-07T11:00:00Z,False,0,8,90,5
Bellerin,3,1,80,2018-10-22T19:00:00Z,True,0,10,90,7
Bellerin,3,1,92,2018-10-28T13:30:00Z,False,0,6,45,1
Bellerin,3,1,100,2018-11-03T17:30:00Z,True,0,11,90,2
Bellerin,3,1,110,2018-11-11T16:30:00Z,True,0,19,90,1
Bellerin,3,1,120,2018-11-25T13:30:00Z,False,0,1,90,2
Bellerin,3,1,130,2018-12-02T14:05:00Z,True,0,16,90,1
Bellerin,3,1,144,2018-12-05T20:00:00Z,False,0,13,90,0
Bellerin,3,1,150,2018-12-08T15:00:00Z,True,0,9,90,6
Bellerin,3,1,166,2018-12-16T13:30:00Z,False,0,15,45,0
Bellerin,3,1,170,2018-12-22T12:30:00Z,True,0,3,0,0
Bellerin,3,1,180,2018-12-26T17:15:00Z,False,0,2,0,0
Bellerin,3,1,195,2018-12-29T17:30:00Z,False,0,11,0,0
Bellerin,3,1,200,2019-01-01T15:00:00Z,True,0,8,0,0
Bellerin,3,1,219,2019-01-12T12:30:00Z,False,0,18,21,1
Bellerin,3,1,220,2019-01-19T17:30:00Z,True,0,5,71,11
Bellerin,3,1,230,2019-01-29T19:45:00Z,True,0,4,0,0
Bellerin,3,1,247,2019-02-03T16:30:00Z,False,0,12,0,0
Bellerin,3,1,253,2019-02-09T15:00:00Z,False,0,9,0,0
Bellerin,3,1,260,2019-02-24T14:05:00Z,True,0,15,0,0
Bellerin,3,1,270,2019-02-27T19:45:00Z,True,0,1,0,0
Bellerin,3,1,286,2019-03-02T12:30:00Z,False,0,16,0,0
Bellerin,3,1,290,2019-03-10T16:30:00Z,True,0,13,0,0
Bellerin,3,1,310,2019-04-01T19:00:00Z,True,0,14,0,0
Bellerin,3,1,322,2019-04-07T13:05:00Z,False,0,7,0,0
Bellerin,3,1,339,2019-04-15T19:00:00Z,False,0,17,0,0
Bellerin,3,1,340,2019-04-21T15:00:00Z,True,0,6,0,0
Bellerin,3,1,309,2019-04-24T18:45:00Z,False,0,19,0,0
Bellerin,3,1,354,2019-04-28T11:00:00Z,False,0,10,0,0
Bellerin,3,1,360,2019-05-05T15:30:00Z,True,0,2,0,0
Bellerin,3,1,371,2019-05-12T14:00:00Z,False,0,3,0,0
Monreal,4,1,0,2018-08-12T15:00:00Z,True,0,12,0,0
Monreal,4,1,13,2018-08-18T16:30:00Z,False,0,5,90,1
Monreal,4,1,20,2018-08-25T14:00:00Z,True,0,18,90,10
Monreal,4,1,32,2018-09-02T12:30:00Z,False,0,4,90,0
Monreal,4,1,45,2018-09-15T14:00:00Z,False,0,14,90,2
Monreal,4,1,50,2018-09-23T15:00:00Z,True,0,7,90,6
Monreal,4,1,60,2018-09-29T14:00:00Z,True,0,17,90,6
Monreal,4,1,73,2018-10-07T11:00:00Z,False,0,8,90,5
Monreal,4,1,80,2018-10-22T19:00:00Z,True,0,10,0,0
Monreal,4,1,92,2018-10-28T13:30:00Z,False,0,6,0,0
Monreal,4,1,100,2018-11-03T17:30:00Z,True,0,11,0,0
Monreal,4,1,110,2018-11-11T16:30:00Z,True,0,19,0,0
Monreal,4,1,120,2018-11-25T13:30:00Z,False,0,1,0,0
Monreal,4,1,130,2018-12-02T14:05:00Z,True,0,16,0,0
Monreal,4,1,144,2018-12-05T20:00:00Z,False,0,13,0,0
Monreal,4,1,150,2018-12-08T15:00:00Z,True,0,9,24,1
Monreal,4,1,166,2018-12-16T13:30:00Z,False,0,15,90,5
Monreal,4,1,170,2018-12-22T12:30:00Z,True,0,3,36,1
Monreal,4,1,180,2018-12-26T17:15:00Z,False,0,2,0,0
Monreal,4,1,195,2018-12-29T17:30:00Z,False,0,11,0,0
Monreal,4,1,200,2019-01-01T15:00:00Z,True,0,8,0,0
Monreal,4,1,219,2019-01-12T12:30:00Z,False,0,18,0,0
Monreal,4,1,220,2019-01-19T17:30:00Z,True,0,5,0,0
Monreal,4,1,230,2019-01-29T19:45:00Z,True,0,4,90,1
Monreal,4,1,247,2019-02-03T16:30:00Z,False,0,12,90,5
Monreal,4,1,253,2019-02-09T15:00:00Z,False,0,9,90,2
Monreal,4,1,260,2019-02-24T14:05:00Z,True,0,15,0,0
Monreal,4,1,270,2019-02-27T19:45:00Z,True,0,1,90,2
Monreal,4,1,286,2019-03-02T12:30:00Z,False,0,16,90,2
Monreal,4,1,290,2019-03-10T16:30:00Z,True,0,13,90,6
Monreal,4,1,310,2019-04-01T19:00:00Z,True,0,14,90,5
Monreal,4,1,322,2019-04-07T13:05:00Z,False,0,7,90,1
Monreal,4,1,339,2019-04-15T19:00:00Z,False,0,17,90,8
Monreal,4,1,340,2019-04-21T15:00:00Z,True,0,6,0,0
Monreal,4,1,309,2019-04-24T18:45:00Z,False,0,19,90,0
Monreal,4,1,354,2019-04-28T11:00:00Z,False,0,10,0,0
Monreal,4,1,360,2019-05-05T15:30:00Z,True,0,2,90,6
Monreal,4,1,371,2019-05-12T14:00:00Z,False,0,3,90,2
Holding,5,1,0,2018-08-12T15:00:00Z,True,0,12,0,0
Holding,5,1,13,2018-08-18T16:30:00Z,False,0,5,0,0
Holding,5,1,20,2018-08-25T14:00:00Z,True,0,18,0,0
Holding,5,1,32,2018-09-02T12:30:00Z,False,0,4,0,0
Holding,5,1,45,2018-09-15T14:00:00Z,False,0,14,0,0
Holding,5,1,50,2018-09-23T15:00:00Z,True,0,7,51,1
Holding,5,1,60,2018-09-29T14:00:00Z,True,0,17,90,9
Holding,5,1,73,2018-10-07T11:00:00Z,False,0,8,90,2
Holding,5,1,80,2018-10-22T19:00:00Z,True,0,10,90,1
Holding,5,1,92,2018-10-28T13:30:00Z,False,0,6,90,1
Holding,5,1,100,2018-11-03T17:30:00Z,True,0,11,90,4
Holding,5,1,110,2018-11-11T16:30:00Z,True,0,19,90,2
Holding,5,1,120,2018-11-25T13:30:00Z,False,0,1,90,2
Holding,5,1,130,2018-12-02T14:05:00Z,True,0,16,90,1
Holding,5,1,144,2018-12-05T20:00:00Z,False,0,13,35,1
Holding,5,1,150,2018-12-08T15:00:00Z,True,0,9,0,0
Holding,5,1,166,2018-12-16T13:30:00Z,False,0,15,0,0
Holding,5,1,170,2018-12-22T12:30:00Z,True,0,3,0,0
Holding,5,1,180,2018-12-26T17:15:00Z,False,0,2,0,0
Holding,5,1,195,2018-12-29T17:30:00Z,False,0,11,0,0
Holding,5,1,200,2019-01-01T15:00:00Z,True,0,8,0,0
Holding,5,1,219,2019-01-12T12:30:00Z,False,0,18,0,0
Holding,5,1,220,2019-01-19T17:30:00Z,True,0,5,0,0
Holding,5,1,230,2019-01-29T19:45:00Z,True,0,4,0,0
Holding,5,1,247,2019-02-03T16:30:00Z,False,0,12,0,0
Holding,5,1,253,2019-02-09T15:00:00Z,False,0,9,0,0
Holding,5,1,260,2019-02-24T14:05:00Z,True,0,15,0,0
Holding,5,1,270,2019-02-27T19:45:00Z,True,0,1,0,0
Holding,5,1,286,2019-03-02T12:30:00Z,False,0,16,0,0
Holding,5,1,290,2019-03-10T16:30:00Z,True,0,13,0,0
Holding,5,1,310,2019-04-01T19:00:00Z,True,0,14,0,0
Holding,5,1,322,2019-04-07T13:05:00Z,False,0,7,0,0
Holding,5,1,339,2019-04-15T19:00:00Z,False,0,17,0,0
Holding,5,1,340,2019-04-21T15:00:00Z,True,0,6,0,0
Holding,5,1,309,2019-04-24T18:45:00Z,False,0,19,0,0
Holding,5,1,354,2019-04-28T11:00:00Z,False,0,10,0,0
Holding,5,1,360,2019-05-05T15:30:00Z,True,0,2,0,0
Holding,5,1,371,2019-05-12T14:00:00Z,False,0,3,0,0
Mustafi,6,1,0,2018-08-12T15:00:00Z,True,0,12,90,1
Mustafi,6,1,13,2018-08-18T16:30:00Z,False,0,5,90,0
Mustafi,6,1,20,2018-08-25T14:00:00Z,True,0,18,90,2
Mustafi,6,1,32,2018-09-02T12:30:00Z,False,0,4,90,8
Mustafi,6,1,45,2018-09-15T14:00:00Z,False,0,14,90,2
Mustafi,6,1,50,2018-09-23T15:00:00Z,True,0,7,90,6
Mustafi,6,1,60,2018-09-29T14:00:00Z,True,0,17,90,5
Mustafi,6,1,73,2018-10-07T11:00:00Z,False,0,8,90,2
Mustafi,6,1,80,2018-10-22T19:00:00Z,True,0,10,90,2
Mustafi,6,1,92,2018-10-28T13:30:00Z,False,0,6,90,1
Mustafi,6,1,100,2018-11-03T17:30:00Z,True,0,11,90,2
Mustafi,6,1,110,2018-11-11T16:30:00Z,True,0,19,90,2
Mustafi,6,1,120,2018-11-25T13:30:00Z,False,0,1,90,2
Mustafi,6,1,130,2018-12-02T14:05:00Z,True,0,16,70,0
Mustafi,6,1,144,2018-12-05T20:00:00Z,False,0,13,90,7
Mustafi,6,1,150,2018-12-08T15:00:00Z,True,0,9,65,5
Mustafi,6,1,166,2018-12-16T13:30:00Z,False,0,15,0,0
Mustafi,6,1,170,2018-12-22T12:30:00Z,True,0,3,0,0
Mustafi,6,1,180,2018-12-26T17:15:00Z,False,0,2,0,0
Mustafi,6,1,195,2018-12-29T17:30:00Z,False,0,11,45,-1
Mustafi,6,1,200,2019-01-01T15:00:00Z,True,0,8,45,1
Mustafi,6,1,219,2019-01-12T12:30:00Z,False,0,18,58,0
Mustafi,6,1,220,2019-01-19T17:30:00Z,True,0,5,0,0
Mustafi,6,1,230,2019-01-29T19:45:00Z,True,0,4,90,2
Mustafi,6,1,247,2019-02-03T16:30:00Z,False,0,12,78,1
Mustafi,6,1,253,2019-02-09T15:00:00Z,False,0,9,90,2
Mustafi,6,1,260,2019-02-24T14:05:00Z,True,0,15,90,6
Mustafi,6,1,270,2019-02-27T19:45:00Z,True,0,1,0,0
Mustafi,6,1,286,2019-03-02T12:30:00Z,False,0,16,90,2
Mustafi,6,1,290,2019-03-10T16:30:00Z,True,0,13,0,0
Mustafi,6,1,310,2019-04-01T19:00:00Z,True,0,14,90,8
Mustafi,6,1,322,2019-04-07T13:05:00Z,False,0,7,90,1
Mustafi,6,1,339,2019-04-15T19:00:00Z,False,0,17,90,7
Mustafi,6,1,340,2019-04-21T15:00:00Z,True,0,6,90,0
Mustafi,6,1,309,2019-04-24T18:45:00Z,False,0,19,0,0
Mustafi,6,1,354,2019-04-28T11:00:00Z,False,0,10,90,1
Mustafi,6,1,360,2019-05-05T15:30:00Z,True,0,2,90,1
Mustafi,6,1,371,2019-05-12T14:00:00Z,False,0,3,90,2
Kolasinac,7,1,0,2018-08-12T15:00:00Z,True,0,12,0,0
Kolasinac,7,1,13,2018-08-18T16:30:00Z,False,0,5,0,0
Kolasinac,7,1,20,2018-08-25T14:00:00Z,True,0,18,0,0
Kolasinac,7,1,32,2018-09-02T12:30:00Z,False,0,4,0,0
Kolasinac,7,1,45,2018-09-15T14:00:00Z,False,0,14,0,0
Kolasinac,7,1,50,2018-09-23T15:00:00Z,True,0,7,0,0
Kolasinac,7,1,60,2018-09-29T14:00:00Z,True,0,17,0,0
Kolasinac,7,1,73,2018-10-07T11:00:00Z,False,0,8,0,0
Kolasinac,7,1,80,2018-10-22T19:00:00Z,True,0,10,0,0
Kolasinac,7,1,92,2018-10-28T13:30:00Z,False,0,6,0,0
Kolasinac,7,1,100,2018-11-03T17:30:00Z,True,0,11,80,2
Kolasinac,7,1,110,2018-11-11T16:30:00Z,True,0,19,75,2
Kolasinac,7,1,120,2018-11-25T13:30:00Z,False,0,1,90,11
Kolasinac,7,1,130,2018-12-02T14:05:00Z,True,0,16,90,1
Kolasinac,7,1,144,2018-12-05T20:00:00Z,False,0,13,90,1
Kolasinac,7,1,150,2018-12-08T15:00:00Z,True,0,9,90,8
Kolasinac,7,1,166,2018-12-16T13:30:00Z,False,0,15,0,0
Kolasinac,7,1,170,2018-12-22T12:30:00Z,True,0,3,90,6
Kolasinac,7,1,180,2018-12-26T17:15:00Z,False,0,2,90,1
Kolasinac,7,1,195,2018-12-29T17:30:00Z,False,0,11,80,0
Kolasinac,7,1,200,2019-01-01T15:00:00Z,True,0,8,90,7
Kolasinac,7,1,219,2019-01-12T12:30:00Z,False,0,18,90,1
Kolasinac,7,1,220,2019-01-19T17:30:00Z,True,0,5,90,6
Kolasinac,7,1,230,2019-01-29T19:45:00Z,True,0,4,90,5
Kolasinac,7,1,247,2019-02-03T16:30:00Z,False,0,12,65,1
Kolasinac,7,1,253,2019-02-09T15:00:00Z,False,0,9,90,2
Kolasinac,7,1,260,2019-02-24T14:05:00Z,True,0,15,90,8
Kolasinac,7,1,270,2019-02-27T19:45:00Z,True,0,1,56,4
Kolasinac,7,1,286,2019-03-02T12:30:00Z,False,0,16,0,0
Kolasinac,7,1,290,2019-03-10T16:30:00Z,True,0,13,90,5
Kolasinac,7,1,310,2019-04-01T19:00:00Z,True,0,14,90,5
Kolasinac,7,1,322,2019-04-07T13:05:00Z,False,0,7,45,1
Kolasinac,7,1,339,2019-04-15T19:00:00Z,False,0,17,0,0
Kolasinac,7,1,340,2019-04-21T15:00:00Z,True,0,6,90,1
Kolasinac,7,1,309,2019-04-24T18:45:00Z,False,0,19,32,1
Kolasinac,7,1,354,2019-04-28T11:00:00Z,False,0,10,90,1
Kolasinac,7,1,360,2019-05-05T15:30:00Z,True,0,2,13,1
Kolasinac,7,1,371,2019-05-12T14:00:00Z,False,0,3,0,0
Chambers,8,1,2,2018-08-11T14:00:00Z,True,8,6,90,1
Chambers,8,1,18,2018-08-18T14:00:00Z,False,8,16,90,1
Chambers,8,1,22,2018-08-26T15:00:00Z,True,8,3,18,1
Chambers,8,1,30,2018-09-01T14:00:00Z,False,8,2,3,1
Chambers,8,1,44,2018-09-15T14:00:00Z,False,8,12,0,0
Chambers,8,1,55,2018-09-22T11:30:00Z,True,8,17,90,2
Chambers,8,1,64,2018-09-29T14:00:00Z,False,8,7,0,0
Chambers,8,1,73,2018-10-07T11:00:00Z,True,8,0,0,0
Chambers,8,1,82,2018-10-20T14:00:00Z,False,8,4,45,-1
Chambers,8,1,93,2018-10-27T14:00:00Z,True,8,1,0,0
Chambers,8,1,105,2018-11-05T20:00:00Z,False,8,9,0,0
Chambers,8,1,116,2018-11-11T12:00:00Z,False,8,11,90,0
Chambers,8,1,124,2018-11-24T15:00:00Z,True,8,15,90,1
Chambers,8,1,132,2018-12-02T12:00:00Z,False,8,5,90,1
Chambers,8,1,143,2018-12-05T19:45:00Z,True,8,10,90,2
Chambers,8,1,157,2018-12-08T15:00:00Z,False,8,13,0,0
Chambers,8,1,162,2018-12-15T17:30:00Z,True,8,18,90,1
Chambers,8,1,177,2018-12-22T15:00:00Z,False,8,14,90,6
Chambers,8,1,183,2018-12-26T12:30:00Z,True,8,19,90,1
Chambers,8,1,193,2018-12-29T15:00:00Z,True,8,9,90,6
Chambers,8,1,200,2019-01-01T15:00:00Z,False,8,0,0,0
Chambers,8,1,211,2019-01-12T15:00:00Z,False,8,3,90,0
Chambers,8,1,222,2019-01-20T16:00:00Z,True,8,16,90,1
Chambers,8,1,232,2019-01-29T19:45:00Z,True,8,2,90,7
Chambers,8,1,244,2019-02-02T15:00:00Z,False,8,6,90,1
Chambers,8,1,252,2019-02-09T12:30:00Z,True,8,13,90,0
Chambers,8,1,269,2019-02-22T19:45:00Z,False,8,18,90,1
Chambers,8,1,279,2019-02-27T19:45:00Z,False,8,15,90,1
Chambers,8,1,284,2019-03-03T14:05:00Z,True,8,5,90,6
Chambers,8,1,295,2019-03-09T15:00:00Z,False,8,10,90,1
Chambers,8,1,304,2019-03-17T14:15:00Z,True,8,11,90,1
Chambers,8,1,315,2019-03-30T12:30:00Z,True,8,12,90,1
Chambers,8,1,328,2019-04-02T18:45:00Z,False,8,17,90,-1
Chambers,8,1,333,2019-04-13T14:00:00Z,True,8,7,90,6
Chambers,8,1,341,2019-04-20T14:00:00Z,False,8,1,90,5
Chambers,8,1,353,2019-04-27T14:00:00Z,True,8,4,90,6
Chambers,8,1,369,2019-05-04T14:00:00Z,False,8,19,90,1
Chambers,8,1,373,2019-05-12T14:00:00Z,True,8,14,90,0
Mavropanos,9,1,0,2018-08-12T15:00:00Z,True,0,12,0,0
Mavropanos,9,1,13,2018-08-18T16:30:00Z,False,0,5,0,0
Mavropanos,9,1,20,2018-08-25T14:00:00Z,True,0,18,0,0
Mavropanos,9,1,32,2018-09-02T12:30:00Z,False,0,4,0,0
Mavropanos,9,1,45,2018-09-15T14:00:00Z,False,0,14,0,0
Mavropanos,9,1,50,2018-09-23T15:00:00Z,True,0,7,0,0
Mavropanos,9,1,60,2018-09-29T14:00:00Z,True,0,17,0,0
Mavropanos,9,1,73,2018-10-07T11:00:00Z,False,0,8,0,0
Mavropanos,9,1,80,2018-10-22T19:00:00Z,True,0,10,0,0
Mavropanos,9,1,92,2018-10-28T13:30:00Z,False,0,6,0,0
Mavropanos,9,1,100,2018-11-03T17:30:00Z,True,0,11,0,0
Mavropanos,9,1,110,2018-11-11T16:30:00Z,True,0,19,0,0
Mavropanos,9,1,120,2018-11-25T13:30:00Z,False,0,1,0,0
Mavropanos,9,1,130,2018-12-02T14:05:00Z,True,0,16,0,0
Mavropanos,9,1,144,2018-12-05T20:00:00Z,False,0,13,0,0
Mavropanos,9,1,150,2018-12-08T15:00:00Z,True,0,9,0,0
Mavropanos,9,1,166,2018-12-16T13:30:00Z,False,0,15,0,0
Mavropanos,9,1,170,2018-12-22T12:30:00Z,True,0,3,0,0
Mavropanos,9,1,180,2018-12-26T17:15:00Z,False,0,2,0,0
Mavropanos,9,1,195,2018-12-29T17:30:00Z,False,0,11,0,0
Mavropanos,9,1,200,2019-01-01T15:00:00Z,True,0,8,0,0
Mavropanos,9,1,219,2019-01-12T12:30:00Z,False,0,18,0,0
Mavropanos,9,1,220,2019-01-19T17:30:00Z,True,0,5,0,0
Mavropanos,9,1,230,2019-01-29T19:45:00Z,True,0,4,0,0
Mavropanos,9,1,247,2019-02-03T16:30:00Z,False,0,12,11,1
Mavropanos,9,1,253,2019-02-09T15:00:00Z,False,0,9,0,0
Mavropanos,9,1,260,2019-02-24T14:05:00Z,True,0,15,0,0
Mavropanos,9,1,270,2019-02-27T19:45:00Z,True,0,1,0,0
Mavropanos,9,1,286,2019-03-02T12:30:00Z,False,0,16,0,0
Mavropanos,9,1,290,2019-03-10T16:30:00Z,True,0,13,0,0
Mavropanos,9,1,310,2019-04-01T19:00:00Z,True,0,14,0,0
Mavropanos,9,1,322,2019-04-07T13:05:00Z,False,0,7,0,0
Mavropanos,9,1,339,2019-04-15T19:00:00Z,False,0,17,58,1
Mavropanos,9,1,340,2019-04-21T15:00:00Z,True,0,6,45,0
Mavropanos,9,1,309,2019-04-24T18:45:00Z,False,0,19,0,0
Mavropanos,9,1,354,2019-04-28T11:00:00Z,False,0,10,0,0
Mavropanos,9,1,360,2019-05-05T15:30:00Z,True,0,2,0,0
Mavropanos,9,1,371,2019-05-12T14:00:00Z,False,0,3,33,1
Lichtsteiner,10,1,0,2018-08-12T15:00:00Z,True,0,12,55,1
Lichtsteiner,10,1,13,2018-08-18T16:30:00Z,False,0,5,0,0
Lichtsteiner,10,1,20,2018-08-25T14:00:00Z,True,0,18,0,0
